id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD045163,C0185,P001,2024-07-24,3,3376.28,retourne,TANGER,Carte,L04,2024-07-25
CMD010479,C0827,P008,05/12/2024,2,379.75,livré,TANGER,Carte,L10,2024-12-13
CMD043222,C1683,P004,Jan 02 2025,2,4483.08,retourné,TANGER,Carte,L20,2025-01-05
CMD005241,C1578,P031,14/01/2026,5,111.04,retourné,Fès,PayPal,L18,2026-01-23
CMD022575,C0625,P014,May 09 2025,2,2716.44,livré,CAS,Carte,,2025-05-18
CMD010489,C0192,P027,Nov 03 2025,2,3402.67,livré,TNG,Virement,L08,2025-11-09
CMD023322,C0054,P009,2024-04-18,2,2782.73,KO,RABAT,Cash,L07,2024-04-21
CMD023625,C0553,P023,Aug 05 2025,2,2630.79,retourne,Casablanca,PayPal,L15,2025-08-11
CMD016283,C0164,P011,05/06/2025,3,3093.9,livré,marrakech,Virement,L06,2025-06-13
CMD046893,C1141,P039,2025-12-01,1,1237.91,OK,TANGER,Carte,L12,2025-12-08
CMD026330,C1513,P037,28/05/2024,2,544.03,livre,Rabat,Virement,L04,2024-05-29
CMD042929,C0867,P049,Mar 10 2026,3,4118.98,livré,MRK,Cash,L08,2026-03-14
CMD027694,C1566,P041,Dec 26 2025,5,4087.17,annulé,tanger ,Virement,L02,2026-01-05
CMD018778,C0241,P050,Jun 20 2025,5,421.3,livre,Casa,Virement,L17,2025-06-28
CMD016908,C0900,P028,2026-03-28,5,140.97,livré,Rabat,Cash,L19,2026-03-31
CMD039145,C1746,P035,2024-10-23,4,1407.91,livré,FES,Virement,L08,2024-10-24
CMD039750,C0836,P036,2024-09-28,3,4847.98,livré,tanger,PayPal,L17,2024-10-05
CMD013717,C1271,P013,2025-01-26,3,1540.01,KO,CAS,Carte,L11,2025-01-31
CMD023062,C0896,P035,Oct 02 2024,3,4933.73,KO,RABAT,Cash,L16,2024-10-12
CMD036669,C0997,P017,May 21 2025,5,4101.36,en_cours,tanger ,Cash,L20,2025-05-29
CMD037546,C0378,P042,2025-11-23,5,811.2,livré,rabat,Carte,L12,2025-11-24
CMD045660,C0134,P041,2025-10-12,2,1833.72,KO,RABAT,Virement,L03,2025-10-13
CMD021970,C1397,P005,Dec 22 2024,2,2172.35,retourne,MARRAKECH,Virement,L03,2024-12-30
CMD021509,C1516,P023,27/03/2026,5,4698.37,DONE,Marrakech,Virement,,2026-04-02
CMD023955,C0006,P013,Dec 05 2024,5,4836.89,KO,FES,Carte,,2024-12-12
CMD011315,C0905,P010,2025-07-12,5,4279.13,livré,Rabat,Carte,L17,2025-07-22
CMD028733,C1554,P009,24/01/2026,4,2479.21,DONE,RABAT,PayPal,L18,2026-02-03
CMD010162,C1108,P017,25/06/2025,2,3799.23,livré,RBA,PayPal,L05,2025-06-27
CMD049824,C0716,P039,Nov 25 2025,4,2212.83,retourné,TANGER,PayPal,L03,2025-11-28
CMD004189,C1436,P044,2025-08-02,3,2951.23,livré,RABAT,Cash,L14,2025-08-06
CMD033435,C0432,P013,Dec 04 2025,3,890.06,DONE,Tanger,Cash,L17,2025-12-12
CMD036035,C1385,P034,Nov 01 2025,3,2174.21,retourné,RBA,Cash,L13,2025-11-02
CMD018272,C0739,P046,2024-08-18,5,3900.82,retourné,MRK,Cash,L11,2024-08-24
CMD041241,C1608,P015,27/01/2026,3,1787.47,en_cours,tanger,Cash,L18,2026-02-05
CMD042680,C0002,P020,20/09/2025,3,2508.09,annulé,CASA,PayPal,L20,2025-09-28
CMD045416,C0878,P046,2026-02-27,4,475.04,annule,rabat,Virement,L15,2026-03-01
CMD024072,C1841,P036,2024-07-23,5,1579.05,retourne,Rabat,Cash,L03,2024-07-31
CMD022416,C1472,P008,Aug 26 2025,3,2692.77,livre,MARRAKECH,Cash,L08,2025-09-05
CMD011638,C1010,P049,10/06/2025,5,4509.91,livre,fes,Carte,L16,2025-06-11
CMD006091,C0209,P002,2024-04-23,5,380.61,retourné,casablanca,PayPal,,2024-05-02
CMD006239,C1258,P023,27/01/2026,4,3628.98,KO,Fès,PayPal,L20,2026-01-28
CMD015184,C0151,P041,Oct 14 2025,1,4946.3,retourne,fes,Virement,L07,2025-10-20
CMD040119,C1000,P041,Aug 10 2024,1,782.21,en_cours,marrakech,Virement,L02,2024-08-14
CMD024215,C0607,P046,06/09/2024,3,4635.43,livre,Marrakech,Cash,L10,2024-09-15
CMD017145,C1200,P017,04/01/2025,5,1194.55,livré,RABAT,Carte,,2025-01-07
CMD006255,C0354,P014,2026-01-24,5,4927.77,livré,Tnja,Cash,L06,2026-02-02
CMD045003,C1077,P048,2025-10-13,3,2186.83,annulé,Casa,Carte,L05,2025-10-16
CMD012016,C0088,P021,2024-10-11,3,756.55,livré,RBA,Carte,L13,2024-10-13
CMD036587,C1203,P041,Nov 11 2025,1,3653.06,en_cours,Fez,Cash,L02,2025-11-16
CMD039038,C0317,P009,15/05/2024,2,4008.71,livré,Fez,Cash,L02,2024-05-22
CMD004301,C0274,P017,25/01/2025,1,1998.58,en_cours,Casa,PayPal,L05,2025-01-27
CMD005570,C0190,P035,Nov 02 2025,1,486.97,annule,casablanca,Virement,L02,2025-11-10
CMD014389,C0404,P015,24/10/2024,5,449.29,livré,MARRAKECH,Cash,,2024-10-27
CMD007942,C0076,P050,Oct 03 2024,1,4793.32,en_cours,CASA,PayPal,L02,2024-10-05
CMD027170,C1239,P041,16/09/2025,4,1437.45,livré,RABAT,PayPal,L03,2025-09-23
CMD036933,C1260,P005,2024-10-13,2,1080.51,livre,FES,Carte,L20,2024-10-23
CMD019964,C0443,P024,2024-07-03,4,1023.25,livré,Fès,PayPal,L05,2024-07-07
CMD021834,C0792,P024,Aug 31 2024,2,2299.11,en_cours,marrakech,Virement,L10,2024-09-09
CMD019857,C1201,P042,2024-07-07,1,2855.57,annule,RBA,Carte,L09,2024-07-15
CMD049290,C1984,P041,04/12/2025,4,4953.36,livré,Rabat,Cash,L18,2025-12-14
CMD039812,C1215,P003,Jan 27 2025,1,2090.67,annulé,marrakech,PayPal,L10,2025-02-06
CMD037661,C1140,P026,30/05/2024,3,1959.06,livré,Tanger,PayPal,L06,2024-06-06
CMD043089,C1992,P022,12/08/2025,3,2504.7,livré,casablanca,Cash,L05,2025-08-16
CMD004855,C1623,P038,May 06 2025,1,1806.94,en_cours,fes,Carte,L12,2025-05-13
CMD004638,C0789,P027,2026-02-23,3,2344.54,OK,fes,Virement,L19,2026-02-27
CMD042319,C0966,P035,Aug 16 2025,5,2671.98,DONE,fes,Virement,L08,2025-08-22
CMD031704,C1239,P001,2024-11-07,2,2224.96,livre,tanger ,Cash,L20,2024-11-09
CMD028921,C0621,P049,2025-05-19,2,3202.13,livré,FES,Virement,L11,2025-05-24
CMD017716,C0182,P036,Dec 14 2025,2,3506.09,livré,Rabat,Virement,L02,2025-12-20
CMD010210,C1578,P004,30/11/2024,5,1231.88,KO,RBA,Carte,L06,2024-12-06
CMD023387,C1037,P032,Feb 16 2025,4,3462.52,livré,Casablanca,Carte,L17,2025-02-19
CMD025935,C1165,P002,2025-07-13,2,3410.5,livré,marrakech,Cash,L06,2025-07-21
CMD006942,C1639,P033,26/11/2025,4,4102.68,livré,RABAT,Cash,L10,2025-12-06
CMD008018,C0169,P036,08/05/2025,5,654.68,DONE,marrakech,Cash,L07,2025-05-12
CMD042290,C1951,P019,2025-02-27,1,4068.3,KO,rabat,Cash,L18,2025-03-01
CMD006950,C1425,P020,Jul 04 2024,1,2820.57,livré,Fès,PayPal,L20,2024-07-08
CMD039650,C1744,P047,2026-04-12,5,2774.65,livré,RBA,PayPal,L09,2026-04-22
CMD013052,C1818,P010,2024-12-19,5,561.56,livré,MARRAKECH,Cash,L03,2024-12-29
CMD015782,C1315,P045,02/08/2024,1,1550.87,livré,MARRAKECH,Carte,L14,2024-08-03
CMD026699,C0474,P009,15/06/2024,5,3598.02,DONE,TANGER,Virement,L14,2024-06-17
CMD037442,C0273,P024,2026-03-10,5,1058.08,en_cours,Marrakech,Cash,L08,2026-03-11
CMD012174,C0816,P047,Jan 20 2026,3,1233.1,retourne,Marrakech,PayPal,L04,2026-01-24
CMD039765,C1867,P017,2024-04-23,5,1208.88,OK,rabat,Virement,L15,2024-04-29
CMD001253,C0825,P021,2026-04-07,5,885.61,livré,CAS,Carte,L08,2026-04-11
CMD044239,C0101,P032,Dec 07 2025,4,936.44,livré,RABAT,Carte,L01,2025-12-10
CMD015255,C1157,P015,2026-03-11,1,2016.88,livré,RBA,Cash,L09,2026-03-13
CMD019759,C0067,P045,2024-08-12,1,3449.25,retourné,CAS,Carte,L12,2024-08-17
CMD019199,C1901,P034,2025-12-20,4,4858.74,DONE,Fès,Cash,L09,2025-12-24
CMD022929,C1798,P001,Sep 28 2025,2,3542.69,livré,Casablanca,Virement,L11,2025-10-03
CMD042809,C0209,P024,Feb 05 2025,5,1546.27,annulé,fes,Carte,L14,2025-02-09
CMD037627,C1938,P014,2024-07-11,2,3728.63,livré,MRK,Virement,L15,2024-07-16
CMD024286,C0759,P050,Jan 12 2026,2,1030.18,livre,Fès,Cash,L05,2026-01-16
CMD041349,C1560,P008,Apr 19 2025,5,4869.13,retourne,MRK,Virement,L04,2025-04-24
CMD008428,C0482,P006,Mar 18 2026,5,3400.69,livré,MARRAKECH,PayPal,L10,2026-03-25
CMD007882,C1332,P003,15/10/2024,3,3635.53,KO,FES,PayPal,L15,2024-10-24
CMD042945,C1547,P010,2024-05-17,4,4840.3,DONE,rabat,Carte,L05,2024-05-23
CMD037132,C1231,P002,Mar 27 2025,3,2661.66,DONE,marrakech,Virement,L20,2025-04-02
CMD032050,C1537,P041,24/06/2024,2,2657.24,KO,tanger ,PayPal,L07,2024-06-27
CMD028539,C0316,P030,2025-11-22,5,2221.14,annule,casablanca,Carte,L15,2025-11-28
CMD049923,C0589,P043,22/10/2024,2,3410.03,livre,RBA,Carte,L04,2024-10-27
CMD043126,C0597,P034,04/12/2025,4,3566.04,en_cours,Tanger,PayPal,L10,2025-12-11
CMD049402,C0456,P034,Jun 08 2025,3,3742.86,livré,MARRAKECH,Cash,L04,2025-06-13
CMD014490,C1862,P017,20/07/2024,1,878.88,livré,Tnja,Cash,L10,2024-07-28
CMD007240,C0461,P022,2025-03-26,3,2345.25,KO,tanger ,Virement,L04,2025-04-03
CMD047199,C0125,P010,Jul 13 2024,1,3255.43,livre,Tanger,Carte,L17,2024-07-23
CMD036188,C1278,P050,2025-03-18,2,3287.78,OK,rabat,Cash,L20,2025-03-20
CMD026658,C1215,P034,Oct 09 2024,4,3431.93,livre,MRK,Virement,L11,2024-10-16
CMD042784,C1300,P037,15/11/2024,5,1979.11,retourne,MARRAKECH,Virement,L15,2024-11-19
CMD041547,C1432,P029,27/03/2026,2,4196.39,livré,Tnja,Carte,L17,2026-03-28
CMD037745,C1817,P002,2026-02-11,5,3924.86,annulé,fes,Cash,,2026-02-12
CMD004545,C1920,P024,2024-04-17,1,3470.07,livre,casablanca,Virement,L09,2024-04-26
CMD021950,C1512,P025,Jan 26 2025,5,4244.1,OK,CASA,PayPal,,2025-01-31
CMD017101,C0600,P007,Mar 17 2026,5,1840.81,KO,tanger ,Carte,L02,2026-03-26
CMD045107,C0553,P027,2025-03-09,5,1932.3,OK,Tanger,PayPal,L14,2025-03-17
CMD034817,C1068,P033,Feb 08 2025,5,2514.56,OK,rabat,Carte,L11,2025-02-17
CMD038766,C0469,P022,2026-02-17,4,2419.15,livré,FES,Cash,L18,2026-02-21
CMD048213,C1916,P018,Jul 23 2024,5,4076.7,livré,CAS,PayPal,L16,2024-08-01
CMD013457,C1968,P014,2024-10-01,1,4686.81,DONE,MARRAKECH,Carte,L09,2024-10-02
CMD032202,C1620,P008,05/04/2026,4,4669.74,retourne,RABAT,PayPal,L06,2026-04-12
CMD004810,C1572,P050,18/02/2025,2,3166.21,annule,RABAT,Virement,L14,2025-02-25
CMD010917,C1559,P018,Apr 08 2025,5,1559.77,en_cours,Casa,Carte,L17,2025-04-14
CMD003637,C1241,P030,27/03/2025,1,532.15,annule,TANGER,Carte,L10,2025-04-05
CMD023525,C0155,P003,17/10/2024,2,3440.32,livré,marrakech,Virement,L18,2024-10-27
CMD023575,C0673,P019,10/07/2024,3,2149.21,livré,rabat,Cash,L19,2024-07-12
CMD006060,C1782,P026,26/08/2024,5,1726.19,DONE,FES,Virement,L20,2024-09-04
CMD015107,C0900,P041,Feb 10 2025,5,1872.39,retourne,Rabat,Carte,L03,2025-02-14
CMD038758,C1224,P019,2025-03-14,2,358.18,DONE,Tnja,Carte,L19,2025-03-22
CMD009861,C1222,P004,2025-08-02,1,3613.41,livre,TNG,Virement,L20,2025-08-09
CMD022426,C0165,P003,Aug 23 2025,2,3979.6,livré,casablanca,Carte,L08,2025-09-01
CMD018385,C0291,P013,2025-04-08,5,1951.37,KO,casablanca,Cash,L16,2025-04-09
CMD012764,C1313,P013,Mar 12 2025,2,4081.52,OK,marrakech,Carte,L16,2025-03-21
CMD029190,C1420,P016,23/05/2025,2,277.8,annule,RABAT,Cash,L01,2025-05-31
CMD047927,C0381,P040,Jul 11 2024,3,1346.04,KO,RABAT,PayPal,L08,2024-07-21
CMD040944,C1013,P012,2025-04-20,5,2282.19,DONE,Casablanca,Cash,L02,2025-04-26
CMD000405,C0098,P022,Jul 11 2025,2,1177.86,DONE,RABAT,Carte,L18,2025-07-16
CMD000385,C0603,P036,Aug 23 2024,1,124.47,livré,CASA,PayPal,L07,2024-08-31
CMD008703,C0513,P043,05/02/2026,1,1681.51,livré,CASA,Carte,L06,2026-02-13
CMD040035,C0403,P033,2024-07-25,1,1048.51,DONE,TNG,Cash,L05,2024-07-30
CMD010345,C0483,P042,Dec 19 2024,1,2277.4,livré,TNG,Virement,L11,2024-12-27
CMD018018,C0947,P028,Jul 19 2024,2,0.0,DONE,MRK,Virement,,2024-07-24
CMD020385,C0555,P023,2024-11-03,2,1872.17,retourne,Marrakech,Carte,L04,2024-11-10
CMD046541,C1259,P045,Jul 06 2024,3,1323.89,en_cours,tanger,Virement,L20,2024-07-09
CMD021169,C1905,P027,27/06/2024,2,4668.89,en_cours,RBA,Cash,L08,2024-07-03
CMD006939,C0766,P038,2026-03-02,1,767.45,retourné,CASA,Cash,L20,2026-03-03
CMD006971,C1276,P044,13/11/2024,2,4856.19,OK,MARRAKECH,Carte,L07,2024-11-16
CMD020310,C0301,P035,Sep 05 2025,1,4294.29,livré,tanger,Cash,L19,2025-09-13
CMD004159,C1885,P024,12/06/2025,4,1347.14,annulé,Fès,PayPal,L14,2025-06-18
CMD023834,C0989,P027,2025-01-03,5,4193.44,DONE,Marrakech,Virement,,2025-01-07
CMD038912,C1822,P010,2025-10-02,4,4766.27,retourne,TNG,PayPal,,2025-10-05
CMD046319,C1781,P018,03/09/2024,3,3757.44,livré,Tnja,Cash,L15,2024-09-06
CMD008416,C1893,P001,Sep 09 2024,2,4610.25,KO,Fès,Cash,L11,2024-09-10
CMD034962,C0600,P003,23/06/2025,5,4913.52,annulé,tanger,Cash,L18,2025-07-01
CMD027713,C0722,P034,Sep 25 2025,-1,603.69,livré,casablanca,Carte,L09,2025-09-29
CMD001016,C1309,P013,Aug 12 2025,1,127.6,livré,Tanger,Virement,L16,2025-08-16
CMD037893,C1956,P015,Nov 30 2025,1,3597.0,DONE,Casa,PayPal,L19,2025-12-01
CMD029549,C1330,P009,Dec 25 2024,1,1678.15,KO,TANGER,Virement,L05,2025-01-01
CMD023794,C0375,P035,2024-06-04,3,4031.65,livré,tanger ,Virement,,2024-06-06
CMD019256,C0841,P006,2025-01-05,3,4628.16,KO,Rabat,Virement,,2025-01-15
CMD000010,C0343,P048,20/06/2025,1,620.63,livre,Fès,PayPal,L11,2025-06-24
CMD010137,C0011,P016,2025-07-02,4,3871.37,OK,FES,Virement,,2025-07-05
CMD004805,C0537,P005,07/10/2024,5,4845.66,retourné,RBA,Carte,L11,2024-10-16
CMD049408,C0117,P023,Oct 02 2024,1,2854.81,annule,tanger ,Carte,L12,2024-10-07
CMD005714,C0405,P045,12/08/2025,1,4341.88,livré,Casablanca,Virement,L10,2025-08-22
CMD045446,C1433,P009,Apr 01 2026,3,3887.55,annule,rabat,Cash,L06,2026-04-07
CMD034350,C1040,P029,2025-09-04,1,4839.33,DONE,CASA,Virement,L13,2025-09-09
CMD027533,C0852,P044,2025-03-16,5,4609.51,annule,Tnja,PayPal,L05,2025-03-20
CMD017309,C1639,P020,Apr 16 2025,5,2632.76,livré,RABAT,Cash,L09,2025-04-19
CMD031472,C0317,P002,2025-11-30,2,466.2,KO,Fès,Virement,L16,2025-12-02
CMD035548,C1553,P011,Jul 13 2024,3,3857.02,KO,Fès,Cash,L11,2024-07-14
CMD013217,C0240,P004,Aug 12 2025,1,2579.43,retourne,Tnja,Cash,L16,2025-08-20
CMD038089,C1756,P002,05/02/2026,4,4397.39,annulé,MRK,PayPal,L09,2026-02-15
CMD040081,C0657,P043,03/12/2025,2,1713.85,DONE,marrakech,Cash,L02,2025-12-09
CMD047606,C1335,P019,2024-10-20,4,755.95,livré,Fez,Virement,L09,2024-10-22
CMD038811,C0036,P010,2025-02-18,1,4231.75,KO,Marrakech,Cash,L05,2025-02-27
CMD020160,C0020,P033,2025-06-27,3,1825.93,DONE,Fez,PayPal,L10,2025-07-02
CMD004836,C0023,P041,2025-10-14,2,4193.6,annulé,FES,Carte,L20,2025-10-24
CMD037733,C1624,P013,05/12/2024,1,4667.29,KO,CASA,PayPal,L20,2024-12-06
CMD027356,C0731,P009,2025-03-25,5,122.2,en_cours,CAS,Carte,,2025-04-03
CMD033308,C1779,P033,2025-04-17,1,0.0,livré,fes,PayPal,L18,2025-04-20
CMD031922,C1683,P023,22/03/2025,5,3774.85,livré,Fès,PayPal,L17,2025-03-28
CMD040252,C0008,P003,26/03/2026,4,554.26,livre,fes,Cash,L04,2026-04-02
CMD019130,C1031,P039,Dec 22 2025,2,1663.6,OK,RABAT,Virement,L10,2025-12-23
CMD036488,C1396,P033,Feb 02 2025,1,2211.12,retourne,TNG,Carte,L09,2025-02-04
CMD046428,C1437,P034,14/02/2025,4,2393.75,en_cours,CAS,Cash,,2025-02-15
CMD009338,C0785,P016,Mar 03 2025,2,274.17,en_cours,Fès,PayPal,L05,2025-03-12
CMD029704,C0899,P047,2025-10-09,4,2935.95,livré,Tnja,Virement,L05,2025-10-14
CMD000668,C0608,P005,2025-11-02,2,1624.35,livre,Marrakech,Cash,L15,2025-11-03
CMD023960,C1979,P007,2025-01-25,3,258.13,livré,Fez,Virement,L14,2025-01-31
CMD024934,C0385,P004,2025-07-31,5,4991.56,annulé,RABAT,PayPal,L05,2025-08-07
CMD021448,C0770,P026,Jul 24 2025,1,1660.16,DONE,MRK,PayPal,L10,2025-07-31
CMD011024,C1891,P024,Aug 31 2024,5,2220.76,annulé,TNG,Virement,L08,2024-09-07
CMD010976,C1266,P006,May 11 2025,4,1616.14,livré,rabat,Carte,L01,2025-05-15
CMD034122,C1736,P003,Feb 24 2025,3,4767.73,livré,Marrakech,Virement,L10,2025-03-03
CMD013324,C0156,P029,Dec 07 2025,1,1100.39,livre,tanger,Cash,L19,2025-12-15
CMD007115,C1655,P020,28/02/2025,4,4471.58,livré,tanger,PayPal,L07,2025-03-06
CMD024505,C0390,P022,11/02/2025,1,2576.38,retourne,TNG,PayPal,L09,2025-02-13
CMD041431,C1589,P014,04/01/2026,3,1193.41,annulé,fes,PayPal,L19,2026-01-06
CMD019088,C1187,P030,Sep 20 2025,2,2839.05,retourné,Marrakech,PayPal,L07,2025-09-26
CMD003331,C0804,P027,2025-11-10,5,3856.39,DONE,Casa,Carte,,2025-11-20
CMD040822,C0897,P006,2025-09-28,1,1215.27,livré,RABAT,Carte,L01,2025-10-04
CMD044598,C1884,P015,2024-09-21,4,719.73,DONE,fes,Carte,L05,2024-09-27
CMD042357,C1654,P039,2025-03-03,5,3690.86,livré,Rabat,Cash,L02,2025-03-12
CMD038414,C0575,P047,20/01/2026,5,4345.22,livré,casablanca,Carte,,2026-01-30
CMD017641,C0427,P026,30/12/2025,1,884.89,en_cours,MRK,Virement,L16,2026-01-02
CMD006191,C1374,P038,2025-12-20,5,4673.27,annule,tanger ,Cash,,2025-12-26
CMD048530,C0753,P042,12/05/2024,4,3767.33,OK,CASA,Carte,L17,2024-05-19
CMD044473,C0409,P046,28/03/2026,3,2561.82,livré,fes,Cash,L03,2026-04-02
CMD013844,C0817,P003,2025-08-27,5,2137.66,livré,CAS,PayPal,L10,2025-09-05
CMD030355,C0848,P005,18/01/2026,4,4582.63,annule,CAS,PayPal,L01,2026-01-20
CMD025827,C0959,P001,10/11/2024,5,2973.47,annule,Rabat,Cash,L06,2024-11-18
CMD021733,C0043,P050,13/11/2025,5,3935.88,livré,Casablanca,Virement,L04,2025-11-18
CMD011004,C0148,P006,Nov 16 2024,2,1020.65,KO,Rabat,PayPal,L15,2024-11-24
CMD027861,C0035,P044,25/03/2026,2,3844.74,KO,MRK,Virement,L13,2026-04-03
CMD027510,C1797,P022,Mar 18 2025,3,948.14,retourne,Marrakech,Carte,L20,2025-03-27
CMD020560,C0264,P041,2025-02-26,4,1513.24,livre,Marrakech,Carte,L09,2025-02-27
CMD037679,C1682,P013,09/06/2025,4,472.14,livré,tanger,PayPal,L09,2025-06-19
CMD034621,C1849,P025,2024-04-23,1,535.52,livré,Tnja,Virement,L10,2024-04-27
CMD022701,C1607,P006,Mar 31 2025,3,3543.86,retourné,RABAT,PayPal,L02,2025-04-01
CMD045741,C1846,P003,Jul 20 2025,2,2924.91,annule,RABAT,Virement,L18,2025-07-25
CMD036396,C1949,P042,2025-11-28,3,3281.55,livré,CAS,PayPal,L08,2025-12-03
CMD002106,C0202,P041,Dec 30 2025,1,2934.32,retourné,Tnja,Carte,L15,2026-01-05
CMD049286,C1452,P042,2024-08-20,3,4218.1,annule,fes,Carte,L15,2024-08-26
CMD046197,C0565,P023,Oct 23 2025,3,1825.49,livre,RBA,Carte,L04,2025-10-29
CMD037798,C0480,P044,2025-07-14,3,3785.5,retourné,FES,Carte,L09,2025-07-20
CMD017313,C1400,P042,2025-10-19,4,970.41,livre,RBA,PayPal,L07,2025-10-29
CMD033592,C0506,P013,May 10 2025,1,3041.4,livré,MRK,Cash,L17,2025-05-14
CMD023961,C1932,P033,Nov 16 2024,5,896.21,annulé,rabat,Carte,L18,2024-11-20
CMD028017,C0676,P005,Dec 08 2024,1,441.38,en_cours,Marrakech,Cash,L08,2024-12-18
CMD034300,C1795,P010,2025-09-03,2,3940.47,annulé,tanger,Carte,L19,2025-09-09
CMD033983,C1945,P028,04/11/2025,5,728.75,annulé,tanger,Cash,L02,2025-11-10
CMD000505,C0096,P009,08/09/2025,5,4089.52,KO,tanger,Cash,L05,2025-09-18
CMD014684,C1674,P029,05/08/2024,5,716.9,livré,Casablanca,Virement,L12,2024-08-09
CMD042957,C1934,P011,2024-08-08,3,3821.0,KO,Fès,Virement,L11,2024-08-10
CMD039299,C0232,P039,2025-05-01,2,1416.6,DONE,MRK,Carte,L04,2025-05-03
CMD042919,C1213,P014,2024-11-09,4,1353.17,annule,RABAT,Carte,L16,2024-11-10
CMD042345,C1418,P029,2025-02-01,2,4215.7,KO,TANGER,PayPal,L08,2025-02-08
CMD025471,C1342,P018,11/10/2025,5,613.11,livré,MRK,Carte,L02,2025-10-17
CMD013117,C1176,P019,2024-09-27,2,3968.27,OK,fes,Cash,L09,2024-10-07
CMD030356,C1470,P005,03/02/2025,3,2227.94,en_cours,FES,Cash,L07,2025-02-13
CMD003710,C1191,P021,Jun 15 2025,5,2813.67,OK,tanger,Carte,L03,2025-06-18
CMD033986,C0375,P033,2025-03-12,1,3932.23,retourne,Fez,PayPal,L15,2025-03-16
CMD021234,C0782,P022,May 24 2024,5,1104.42,livré,FES,Carte,L19,2024-06-03
CMD004749,C1044,P003,Sep 12 2025,5,1315.3,livré,RABAT,PayPal,L08,2025-09-14
CMD020653,C1816,P016,Oct 15 2025,4,2252.38,DONE,casablanca,Carte,L17,2025-10-25
CMD044483,C0705,P047,Sep 26 2025,1,1215.54,DONE,Tanger,Carte,L07,2025-10-04
CMD015486,C0673,P046,19/04/2025,4,4667.58,livré,CAS,PayPal,L20,2025-04-29
CMD028711,C0205,P033,Oct 03 2025,4,98.34,DONE,Fez,Cash,L15,2025-10-08
CMD028179,C0425,P020,16/12/2025,3,4952.5,livré,Marrakech,Cash,L10,2025-12-26
CMD025290,C1518,P021,2024-06-11,2,4410.78,en_cours,CASA,PayPal,L20,2024-06-17
CMD026791,C1665,P040,16/01/2025,4,2655.25,OK,MRK,PayPal,L08,2025-01-24
CMD038070,C1007,P016,2026-03-06,1,2077.41,annule,TNG,Carte,L13,2026-03-14
CMD006589,C1134,P050,22/12/2024,2,4595.07,livré,Rabat,Cash,L15,2024-12-24
CMD034579,C1194,P015,31/12/2024,4,3208.59,OK,RBA,Cash,L19,2025-01-10
CMD019871,C0471,P028,2025-10-17,1,96.08,annulé,Marrakech,Virement,,2025-10-19
CMD023804,C0552,P028,2024-05-25,5,4483.72,livré,casablanca,Cash,,2024-05-30
CMD035910,C1901,P023,11/04/2026,2,2689.32,DONE,fes,Carte,L02,2026-04-13
CMD025732,C0933,P002,10/04/2025,3,3349.17,livré,rabat,Cash,,2025-04-13
CMD001325,C1240,P040,Nov 10 2025,4,4561.97,en_cours,marrakech,Cash,L09,2025-11-13
CMD037081,C1302,P017,Feb 06 2026,1,1364.08,retourné,casablanca,Carte,L01,2026-02-08
CMD040263,C1203,P020,2024-08-16,1,1820.19,livré,tanger ,PayPal,L01,2024-08-25
CMD026257,C1468,P007,Oct 08 2025,1,3719.42,annulé,Casablanca,Virement,L10,2025-10-09
CMD041460,C0281,P009,Jan 25 2026,1,1979.02,DONE,FES,Carte,L18,2026-02-04
CMD017750,C1996,P025,12/11/2024,4,2750.82,livré,Casablanca,Carte,L01,2024-11-20
CMD026433,C1049,P038,2024-07-26,2,329.52,livré,rabat,Virement,L02,2024-08-04
CMD042349,C0062,P019,11/12/2025,1,2147.39,livre,Rabat,Virement,L01,2025-12-21
CMD013808,C0634,P048,2025-12-03,5,464.78,annule,RBA,PayPal,L01,2025-12-13
CMD028296,C0792,P017,2024-12-03,3,3405.37,DONE,MRK,Virement,L07,2024-12-11
CMD026963,C1806,P044,17/08/2024,3,205.05,livré,Rabat,Cash,L14,2024-08-25
CMD022557,C1271,P013,Mar 14 2026,3,3838.41,annulé,Tnja,Virement,L16,2026-03-21
CMD017925,C1411,P010,2025-09-01,4,4561.0,annulé,FES,Cash,L11,2025-09-03
CMD019066,C1351,P037,08/05/2025,4,131.53,en_cours,rabat,PayPal,L03,2025-05-17
CMD023323,C1305,P020,Oct 09 2024,2,3306.82,retourné,Rabat,PayPal,,2024-10-12
CMD027570,C0390,P048,06/07/2025,1,263.03,annule,Fès,PayPal,L01,2025-07-14
CMD039082,C0878,P015,Dec 03 2025,5,3325.11,annulé,marrakech,Carte,L13,2025-12-07
CMD015467,C1219,P022,2025-11-27,3,3291.69,retourné,Casablanca,Carte,L17,2025-11-28
CMD046733,C0984,P004,24/08/2025,4,3984.68,livré,tanger,PayPal,L17,2025-08-25
CMD021678,C1063,P048,29/05/2025,3,1901.06,livré,RABAT,Carte,L10,2025-05-31
CMD001543,C0013,P034,Mar 05 2026,3,1751.71,livré,Casablanca,PayPal,L14,2026-03-06
CMD044262,C0489,P031,Apr 19 2025,4,3842.94,livré,Casa,Virement,L06,2025-04-20
CMD011517,C0861,P026,2024-12-01,4,105.19,livré,MRK,Carte,L09,2024-12-10
CMD007057,C0928,P048,16/02/2025,1,1013.93,annule,TNG,Virement,L14,2025-02-19
