id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD038863,C0749,P049,07/11/2023,4,6612.12,en_cours,TANGER,Carte,L032,2023-11-10
CMD002494,C0101,P050,2023-09-06,4,0.0,DONE,Tanger,Virement,,2023-09-07
CMD014133,C0840,P025,2023-06-28,5,2801.69,DONE,Agadir,Virement,,2023-07-03
CMD042607,C0084,P014,2023-05-04,0,11952.11,retourné,tanger,PayPal,,2023-05-06
CMD038601,C0845,P020,2024-05-08,0,0.0,KO,Casablanca,Cash,,2024-05-15
CMD039391,C1003,P002,15/06/2024,-2,0.0,,Agadir,Carte,,2024-06-20
CMD025338,C0476,P016,Jul 19 2023,0,0.0,KO,Tnja,Cash,,2023-07-20
CMD024163,C0903,P031,Feb 04 2024,-1,7210.81,retourné,Fès,Virement,L038,2024-02-10
CMD018560,C0143,P010,2024-12-19,0,1127.2,OK,Rabat,Cash,,2024-12-22
CMD024243,C0546,P018,Sep 18 2023,2,9924.69,en_cours,Marrakech,Cash,,2023-09-24
CMD029857,C0918,P009,Sep 30 2023,0,0.0,DONE,TNG,Cash,,2023-10-03
CMD004245,C0489,P018,Jan 31 2024,0,0.0,KO,Tanger,Cash,,
CMD045078,C0240,P021,18/09/2023,0,0.0,,tanger,PayPal,,2023-09-24
CMD031787,C0098,P046,Jun 26 2023,0,0.0,annulé,Agadir,PayPal,,2023-07-02
CMD026153,C0941,P006,Sep 12 2023,3,9872.75,retourné,tanger,Virement,,2023-09-17
CMD004378,C0178,P024,Jun 15 2023,5,8947.46,en_cours,TNG,Carte,,2023-06-20
CMD013107,C0729,P022,May 22 2023,0,0.0,retourné,TNG,Carte,,2023-05-26
CMD031373,C0672,P031,2024-03-15,-1,0.0,retourné,Fès,Carte,,2024-03-16
CMD048093,C0251,P010,Nov 08 2023,1,4480.45,OK,TNG,PayPal,,2023-11-12
CMD048137,C0271,P020,25/05/2023,0,8537.85,annulé,Agadir,Carte,L048,2023-06-01
CMD039189,C0819,P008,18/06/2023,2,0.0,OK,Fès,Carte,,2023-06-25
CMD005053,C0137,P017,Jan 15 2023,-1,11120.36,KO,TNG,Cash,,2023-01-17
CMD034551,C0532,P007,Apr 08 2024,3,10511.95,OK,Marrakech,Virement,,2024-04-11
CMD001949,C0617,P050,2023-10-07,0,11632.05,DONE,Fès,PayPal,,2023-10-11
CMD033342,C0599,P040,2024-07-25,0,7194.67,OK,TANGER,Cash,,2024-08-01
CMD034609,C0020,P039,2023-08-17,0,0.0,annulé,Marrakech,Cash,,2023-08-22
CMD026493,C0136,P031,21/06/2023,0,8202.49,OK,tanger,Virement,,2023-06-25
CMD031426,C0973,P024,Feb 19 2024,0,2728.54,livré,Marrakech,Cash,,
CMD011796,C0007,P020,Sep 04 2024,3,0.0,KO,Tnja,PayPal,,2024-09-10
CMD012524,C0974,P022,14/04/2023,-3,9533.93,OK,Casablanca,Virement,,2023-04-18
CMD016176,C0139,P050,2023-07-20,-1,0.0,DONE,Fès,Cash,,2023-07-22
CMD047380,C0386,P020,08/03/2024,1,0.0,DONE,Casablanca,Carte,,2024-03-14
CMD036152,C0806,P039,21/03/2024,-2,6618.96,OK,tanger,Virement,,2024-03-25
CMD039958,C0151,P031,26/08/2024,0,9131.6,annulé,Casablanca,Carte,,2024-09-01
CMD044113,C0620,P040,2023-09-01,0,0.0,annulé,TANGER,PayPal,,2023-09-03
CMD048077,C0866,P027,05/02/2024,0,0.0,en_cours,Casablanca,Carte,,2024-02-09
CMD013747,C0092,P013,Nov 29 2024,0,0.0,en_cours,Agadir,PayPal,,
CMD000438,C0713,P029,2023-01-08,3,0.0,LIVRE,Tanger,Virement,,2023-01-14
CMD003712,C0073,P016,Feb 04 2023,-1,9499.27,en_cours,Fès,Cash,L004,2023-02-08
CMD009008,C0973,P030,Mar 14 2023,5,0.0,annulé,Casablanca,Virement,,2023-03-17
CMD044837,C0289,P015,Apr 01 2023,5,0.0,annulé,Casablanca,Virement,,2023-04-02
CMD018726,C0694,P037,22/10/2023,0,0.0,DONE,tanger,Virement,,
CMD025264,C0210,P010,05/01/2023,-1,0.0,annulé,Tnja,PayPal,,2023-01-07
CMD033115,C0918,P021,2024-10-14,-2,8719.03,annulé,Fès,Cash,,2024-10-15
CMD017366,C0547,P015,27/01/2023,0,0.0,livré,Tnja,Virement,L038,2023-02-02
CMD003606,C0057,P035,01/01/2023,0,5532.68,OK,Tanger,Cash,,2023-01-06
CMD004944,C0350,P044,08/06/2024,0,0.0,livré,Tanger,Virement,L042,2024-06-15
CMD019199,C0369,P007,Dec 04 2023,0,0.0,retourné,Fès,PayPal,,2023-12-09
CMD037706,C0188,P036,2024-09-27,4,0.0,KO,Rabat,Virement,,2024-10-02
CMD029542,C0164,P041,27/07/2023,0,247.38,KO,tanger,Cash,,2023-08-01
CMD012447,C0766,P039,Oct 24 2024,2,10677.27,annulé,TNG,Carte,,2024-10-30
CMD039009,C0453,P006,2024-09-11,0,3503.49,annulé,Casablanca,Carte,,2024-09-17
CMD014351,C0558,P005,2024-11-09,4,2914.81,retourné,TNG,Carte,,2024-11-13
CMD014008,C0110,P049,09/09/2024,0,0.0,retourné,tanger,Carte,,2024-09-14
CMD006030,C0895,P030,2023-05-25,2,8377.13,en_cours,Agadir,Virement,,2023-05-31
CMD014163,C0246,P001,10/02/2024,0,1609.28,,Tanger,Virement,,2024-02-16
CMD008150,C0962,P013,Jul 12 2024,-2,2204.91,OK,Casablanca,Virement,,2024-07-18
CMD048430,C0400,P023,29/10/2024,-2,5876.75,retourné,TANGER,Carte,L040,2024-10-31
CMD047384,C0057,P015,Nov 15 2024,0,10409.81,,Casablanca,Cash,,2024-11-18
CMD027674,C0911,P001,Jan 28 2023,0,0.0,en_cours,Rabat,Cash,,2023-02-04
CMD015591,C0103,P009,01/10/2023,-2,9079.01,annulé,Rabat,PayPal,L003,2023-10-06
CMD035335,C0239,P045,Dec 09 2023,-2,0.0,livré,Fès,Cash,,
CMD039235,C0557,P018,2024-10-14,2,0.0,KO,tanger,Carte,,2024-10-17
CMD005270,C0645,P038,2023-02-22,-2,0.0,en_cours,TNG,PayPal,,2023-02-24
CMD013548,C1000,P047,Jan 10 2023,-2,0.0,OK,Agadir,Carte,,2023-01-14
CMD009587,C0205,P034,25/02/2024,1,0.0,,tanger,Carte,L007,2024-02-29
CMD011172,C0211,P040,06/09/2024,1,0.0,annulé,Tanger,Carte,L046,2024-09-11
CMD002431,C0785,P041,2024-11-22,-1,7032.58,en_cours,Agadir,Virement,,
CMD031036,C0073,P014,12/02/2023,5,0.0,LIVRE,Rabat,Cash,,2023-02-19
CMD012274,C0819,P011,Oct 06 2023,4,0.0,livré,Casablanca,Virement,,2023-10-10
CMD012114,C0438,P021,Mar 29 2024,-1,0.0,LIVRE,Agadir,Virement,,2024-04-02
CMD005478,C0517,P014,16/07/2023,-3,0.0,OK,Tanger,Cash,,2023-07-20
CMD012130,C0752,P045,02/12/2024,0,0.0,,Marrakech,Virement,,2024-12-05
CMD016721,C0475,P038,18/08/2023,-3,0.0,annulé,Fès,PayPal,,2023-08-21
CMD013402,C0206,P010,12/05/2024,0,6054.1,LIVRE,TNG,Carte,,2024-05-19
CMD039655,C1002,P004,2023-06-27,2,1281.67,retourné,Rabat,Virement,,2023-07-04
CMD016067,C0392,P013,Dec 31 2024,0,2205.86,annulé,Tnja,Carte,,
CMD005688,C0177,P001,Dec 31 2023,-1,1828.65,OK,Fès,Cash,,2024-01-01
CMD002417,C0477,P026,2023-07-10,0,0.0,en_cours,Tanger,Carte,,2023-07-12
CMD029119,C0993,P023,Jan 09 2023,0,0.0,LIVRE,Rabat,Cash,,2023-01-14
CMD021213,C0432,P016,Jul 08 2024,1,0.0,,Agadir,Cash,,
CMD003960,C0180,P003,16/12/2024,3,9862.11,OK,Tnja,PayPal,,2024-12-17
CMD035664,C0052,P017,01/11/2023,-3,0.0,OK,TNG,PayPal,,2023-11-08
CMD020551,C0854,P031,2023-06-21,5,793.09,livré,TNG,Cash,,2023-06-24
CMD002382,C0001,P020,2023-12-31,-3,0.0,livré,Tnja,Carte,,2024-01-03
CMD000137,C0149,P049,Apr 08 2024,0,0.0,en_cours,TANGER,PayPal,L007,2024-04-11
CMD045349,C0509,P021,Jul 10 2024,-2,0.0,livré,Fès,PayPal,,2024-07-15
CMD013997,C0442,P006,2023-04-09,3,11487.94,retourné,Tanger,Carte,,2023-04-16
CMD003408,C0597,P034,2023-01-18,-2,0.0,annulé,tanger,Carte,,2023-01-22
CMD018055,C0456,P033,23/04/2024,0,343.5,OK,TNG,Virement,,2024-04-26
CMD018426,C0319,P049,17/01/2024,0,0.0,livré,Casablanca,PayPal,,
CMD032490,C0832,P025,2023-08-18,0,0.0,retourné,tanger,PayPal,,2023-08-20
CMD017273,C0435,P032,Nov 15 2024,0,0.0,KO,Agadir,Cash,,2024-11-22
CMD004930,C0767,P036,Apr 15 2024,-2,799.19,,tanger,Carte,,2024-04-20
CMD034692,C0716,P039,Apr 30 2024,3,5644.02,retourné,TANGER,Cash,L024,2024-05-04
CMD047340,C0100,P013,Jun 19 2023,5,0.0,annulé,Marrakech,Virement,L047,2023-06-25
CMD020444,C0755,P023,2023-02-07,-1,1652.45,OK,Tanger,Virement,,2023-02-12
CMD009216,C0446,P002,12/05/2023,-1,0.0,retourné,Casablanca,Carte,,
CMD045474,C0180,P047,2023-07-17,-2,0.0,en_cours,Tanger,Virement,,2023-07-21
CMD034979,C0381,P050,Nov 16 2024,0,0.0,livré,Tanger,Carte,,2024-11-22
CMD006505,C0325,P044,2024-10-25,0,1058.4,,Marrakech,Cash,,2024-10-26
CMD019324,C0962,P012,2023-01-25,2,10776.68,LIVRE,Tanger,Virement,,2023-01-27
CMD013429,C0137,P024,2024-08-08,0,0.0,OK,Marrakech,PayPal,,2024-08-13
CMD030008,C0536,P012,09/03/2023,4,3632.72,en_cours,Rabat,PayPal,,2023-03-13
CMD031431,C0101,P040,2023-03-05,0,0.0,livré,TNG,Cash,,2023-03-07
CMD014125,C0077,P021,08/05/2024,0,0.0,retourné,Tnja,PayPal,,2024-05-12
CMD041064,C0241,P018,2023-09-25,4,0.0,retourné,Casablanca,Carte,,
CMD001722,C0851,P013,Jan 21 2023,-1,5386.21,OK,Agadir,Carte,,2023-01-28
CMD018421,C0956,P036,Dec 10 2023,0,0.0,en_cours,Agadir,PayPal,,2023-12-17
CMD026498,C0762,P047,Oct 18 2023,4,7704.99,OK,Fès,Virement,L037,2023-10-22
CMD033251,C0714,P047,22/03/2024,-3,0.0,KO,Tnja,PayPal,,2024-03-29
CMD009447,C0505,P009,11/08/2023,-3,0.0,en_cours,Marrakech,Cash,,2023-08-13
CMD045295,C0549,P023,14/08/2023,0,4019.73,DONE,tanger,PayPal,,2023-08-16
CMD015274,C0013,P044,2023-12-27,-3,0.0,,Marrakech,Virement,,2023-12-30
CMD041124,C0358,P016,2023-10-18,3,0.0,en_cours,Rabat,Carte,,
CMD023250,C0915,P039,2024-12-13,-1,0.0,,Tanger,Carte,L004,
CMD046705,C0047,P016,21/01/2023,1,5501.09,DONE,Rabat,Cash,,2023-01-23
CMD005253,C0625,P044,Jan 19 2023,0,0.0,en_cours,TANGER,Virement,,2023-01-20
CMD012776,C0189,P002,19/06/2024,0,0.0,livré,Tanger,Cash,,2024-06-22
CMD028811,C0376,P033,09/09/2024,0,3515.39,OK,Fès,PayPal,,2024-09-13
CMD000098,C0882,P021,Dec 19 2023,0,535.25,en_cours,Marrakech,Cash,L004,
CMD003097,C0487,P023,Feb 04 2023,-3,0.0,LIVRE,Marrakech,Cash,,2023-02-11
CMD033011,C0785,P015,May 23 2023,-2,0.0,LIVRE,Agadir,Virement,L042,
CMD042997,C0316,P018,2023-05-27,-2,0.0,,Casablanca,PayPal,,2023-05-28
CMD000542,C0495,P011,2023-09-14,0,0.0,annulé,Fès,PayPal,,2023-09-16
CMD029381,C0475,P016,27/12/2023,0,0.0,DONE,Fès,Virement,,2024-01-03
CMD010973,C0350,P048,2024-05-26,-1,7621.6,livré,tanger,Cash,,2024-06-02
CMD022170,C0286,P044,Jan 30 2024,-3,1656.26,OK,TNG,Cash,,2024-02-05
CMD025673,C0468,P018,Mar 20 2024,0,0.0,livré,TANGER,Carte,,2024-03-26
CMD035934,C0256,P028,Feb 12 2023,5,0.0,livré,Rabat,PayPal,,2023-02-14
CMD035485,C0785,P028,Sep 13 2024,3,5672.26,KO,Tnja,Carte,,2024-09-17
CMD047542,C0844,P038,04/12/2024,-2,144.1,retourné,Casablanca,Virement,,2024-12-06
CMD044203,C0428,P009,04/07/2023,0,0.0,en_cours,Agadir,Virement,,2023-07-09
CMD042898,C0773,P034,2024-05-20,-3,11319.83,retourné,Marrakech,Carte,,2024-05-25
CMD014728,C0218,P026,2023-09-10,-2,11335.75,OK,Tnja,Cash,,2023-09-15
CMD014382,C0400,P025,Nov 18 2024,-2,11234.07,annulé,Marrakech,Virement,L042,2024-11-23
CMD003674,C0973,P012,30/09/2024,-1,0.0,en_cours,Tanger,Virement,,2024-10-02
CMD042314,C0634,P025,19/12/2023,0,0.0,annulé,Fès,Cash,,
CMD023351,C0603,P021,2024-01-10,0,8530.63,LIVRE,Casablanca,PayPal,,2024-01-17
CMD008860,C0339,P003,10/04/2023,1,11040.89,OK,Rabat,PayPal,,2023-04-12
CMD018251,C0916,P026,05/12/2023,0,0.0,en_cours,Tnja,PayPal,,2023-12-10
CMD042692,C0106,P030,08/08/2023,-1,0.0,retourné,Casablanca,Virement,L010,2023-08-14
CMD040567,C0189,P050,2023-10-13,0,4438.31,KO,Fès,Carte,,2023-10-19
CMD015084,C0535,P004,Aug 16 2024,4,0.0,DONE,Marrakech,Carte,L032,
CMD029241,C0055,P050,Dec 11 2023,3,0.0,,Marrakech,Carte,,2023-12-17
CMD019212,C0953,P041,02/02/2024,-2,8590.94,DONE,Rabat,Cash,,2024-02-05
CMD040072,C0796,P037,Jun 01 2023,-2,684.66,en_cours,Marrakech,Virement,,2023-06-07
CMD048119,C0731,P045,May 16 2024,3,0.0,retourné,TNG,Virement,L016,2024-05-21
CMD042056,C0778,P009,07/02/2024,-1,0.0,LIVRE,tanger,PayPal,,2024-02-09
CMD030709,C0509,P014,Feb 28 2023,0,10406.04,,Fès,Carte,,2023-03-02
CMD011066,C0879,P044,Dec 22 2024,0,0.0,en_cours,Tnja,Carte,,2024-12-24
CMD018306,C0855,P014,Feb 13 2024,-2,7913.95,OK,Marrakech,Cash,L020,2024-02-15
CMD016362,C0481,P020,2023-12-03,0,0.0,,Casablanca,Cash,,2023-12-06
CMD039121,C1002,P021,02/05/2023,0,0.0,en_cours,Casablanca,Carte,,2023-05-05
CMD045156,C0437,P017,2024-01-24,3,3212.77,LIVRE,Fès,Cash,,2024-01-26
CMD002006,C0514,P028,Mar 04 2024,5,2427.39,DONE,Casablanca,Cash,,2024-03-10
CMD039696,C0148,P013,Mar 16 2024,0,1596.64,LIVRE,Rabat,PayPal,,2024-03-22
CMD023985,C0380,P036,Nov 13 2023,2,8040.25,LIVRE,Tnja,Carte,,
CMD030409,C0663,P046,2023-04-27,0,10236.38,KO,Tanger,Virement,,2023-05-02
CMD002791,C0398,P037,25/10/2024,4,9450.06,DONE,Fès,Cash,,2024-11-01
CMD000869,C0725,P034,11/03/2023,0,0.0,OK,TNG,Carte,,2023-03-15
CMD043690,C0557,P048,Jan 05 2024,0,2097.75,en_cours,TANGER,PayPal,,2024-01-12
CMD034281,C0974,P042,Jun 23 2023,1,1801.96,retourné,Rabat,Carte,L039,2023-06-29
CMD006784,C0565,P025,Apr 01 2023,2,576.62,DONE,Marrakech,Cash,,2023-04-03
CMD046220,C0429,P029,26/02/2024,3,0.0,KO,Rabat,Cash,,2024-03-01
CMD009538,C0900,P033,Oct 03 2024,0,0.0,LIVRE,Marrakech,PayPal,,2024-10-04
CMD005383,C0867,P007,2024-08-12,0,5060.93,livré,Agadir,Cash,,2024-08-17
CMD003638,C0835,P026,Feb 25 2023,0,11591.42,OK,Fès,Cash,,2023-02-26
CMD020893,C0059,P030,24/06/2023,-1,0.0,LIVRE,Casablanca,PayPal,,2023-06-28
CMD047591,C0810,P047,Jul 25 2024,4,739.41,en_cours,Marrakech,Virement,,2024-07-26
CMD027883,C0971,P013,Dec 03 2023,5,71.53,en_cours,Tnja,PayPal,,2023-12-05
CMD004905,C0630,P039,Apr 30 2023,-3,11726.11,OK,Agadir,Carte,,
CMD007765,C0466,P046,2023-07-22,-2,0.0,annulé,Casablanca,Virement,,2023-07-28
CMD046744,C0773,P021,Apr 08 2023,-3,0.0,annulé,TANGER,Virement,L045,2023-04-13
CMD026222,C0391,P027,30/04/2023,0,2634.11,livré,Tanger,Cash,,2023-05-01
CMD033425,C0448,P027,28/10/2023,0,11701.24,,Agadir,Virement,,2023-10-31
CMD016206,C0731,P018,24/02/2023,4,0.0,en_cours,Tnja,PayPal,,2023-02-26
CMD045239,C0962,P020,2023-10-07,-1,7634.92,,Marrakech,Virement,,2023-10-10
CMD010539,C0192,P034,Feb 16 2023,-3,0.0,livré,TNG,PayPal,,2023-02-19
CMD016618,C0481,P025,2023-07-26,5,0.0,annulé,Fès,Cash,,2023-07-28
CMD044668,C0371,P018,17/12/2023,2,0.0,annulé,Fès,PayPal,,
CMD004443,C0820,P039,Feb 26 2023,-1,0.0,LIVRE,tanger,PayPal,,2023-02-27
CMD011868,C0183,P019,14/01/2023,-2,11353.29,,Agadir,Virement,,2023-01-16
CMD004128,C0151,P045,Aug 19 2023,2,1424.01,OK,TNG,PayPal,,2023-08-20
CMD023663,C0597,P047,Aug 31 2023,-1,0.0,DONE,tanger,Virement,,2023-09-07
CMD015923,C0095,P033,Jan 13 2023,-3,0.0,KO,Tnja,PayPal,,2023-01-16
CMD026385,C0447,P047,Nov 14 2024,-3,0.0,annulé,TNG,Cash,L017,2024-11-16
CMD010032,C0361,P008,Dec 05 2023,-1,0.0,en_cours,Agadir,Virement,,2023-12-09
CMD047205,C0360,P017,24/02/2024,5,11464.7,DONE,TNG,Carte,,
CMD006778,C0427,P028,2023-11-07,4,3524.37,,TNG,Virement,,2023-11-11
CMD013352,C0281,P046,Dec 14 2023,0,0.0,KO,Casablanca,PayPal,,2023-12-21
CMD040465,C0121,P047,Feb 15 2024,-2,6506.33,LIVRE,TNG,Virement,,2024-02-21
CMD006174,C0762,P002,Jun 25 2024,0,0.0,annulé,Marrakech,PayPal,,2024-06-30
CMD028855,C0077,P007,23/12/2023,0,0.0,KO,Tnja,Virement,,2023-12-26
CMD010359,C0188,P035,Feb 25 2024,-2,1818.56,livré,Fès,Carte,,2024-02-27
CMD047692,C0465,P030,Oct 27 2023,5,0.0,annulé,TANGER,Virement,,2023-11-02
CMD004754,C0120,P028,Sep 12 2024,0,3522.84,KO,Marrakech,Cash,,2024-09-15
CMD005005,C0629,P024,21/01/2023,2,1451.91,OK,Marrakech,Cash,L047,2023-01-24
CMD014085,C0875,P002,07/12/2024,4,5571.11,en_cours,TANGER,Virement,,2024-12-13
CMD043339,C0065,P016,13/09/2024,-1,6045.56,LIVRE,TANGER,Cash,,2024-09-17
CMD048478,C0668,P020,2024-11-20,0,0.0,DONE,TANGER,Virement,,2024-11-22
CMD026135,C0350,P032,2024-07-23,0,10864.75,OK,TNG,Carte,,2024-07-28
CMD012779,C0046,P046,2024-04-24,5,5910.64,DONE,Tnja,PayPal,L050,
CMD003882,C0240,P024,Dec 23 2023,4,7570.61,DONE,tanger,Carte,,
CMD021578,C0071,P012,16/01/2024,-1,0.0,DONE,TANGER,PayPal,,2024-01-17
CMD010535,C0219,P045,Nov 08 2024,-1,0.0,en_cours,Casablanca,Carte,,2024-11-11
CMD011943,C0770,P049,23/12/2023,0,10992.05,livré,Rabat,PayPal,,2023-12-27
CMD043230,C0045,P027,Jun 27 2024,3,704.7,retourné,Rabat,Cash,,2024-07-04
CMD038792,C0238,P001,17/10/2024,-3,1709.69,KO,Tnja,Cash,,2024-10-21
CMD039731,C0532,P031,Sep 16 2023,0,6907.2,livré,TNG,PayPal,,2023-09-19
CMD025122,C0648,P019,Oct 02 2023,0,10961.6,OK,Marrakech,PayPal,,2023-10-07
CMD015078,C0872,P008,02/12/2023,4,0.0,livré,Rabat,Virement,,2023-12-08
CMD029505,C0489,P026,06/02/2023,0,3167.32,DONE,Casablanca,PayPal,,2023-02-08
CMD024202,C0100,P049,27/12/2023,0,0.0,KO,Rabat,Cash,,2023-12-28
CMD000958,C0920,P008,31/05/2024,4,7286.46,LIVRE,Tnja,Virement,L024,2024-06-01
CMD016844,C0888,P028,06/01/2024,-1,1217.6,OK,TANGER,Virement,,2024-01-11
CMD031908,C0336,P042,08/02/2024,-3,0.0,annulé,Tanger,Carte,,2024-02-09
CMD044221,C0505,P045,May 08 2023,2,1117.37,OK,Rabat,Cash,,2023-05-10
CMD017091,C0257,P028,Oct 08 2023,0,0.0,annulé,TNG,Virement,,2023-10-15
CMD020705,C0587,P016,2024-10-26,0,7703.42,en_cours,Agadir,Cash,,2024-11-01
CMD006684,C0269,P020,12/01/2023,-1,0.0,DONE,Tanger,Virement,,2023-01-17
CMD047565,C0921,P042,Dec 02 2024,0,0.0,annulé,Agadir,Carte,,2024-12-03
CMD011446,C0577,P029,Mar 18 2023,1,1161.2,OK,TANGER,Virement,,2023-03-22
CMD030183,C0327,P002,14/05/2024,2,0.0,KO,Casablanca,PayPal,,2024-05-16
CMD016456,C0095,P039,2023-11-15,3,0.0,DONE,Fès,Carte,,2023-11-19
CMD017153,C0890,P050,2024-02-11,0,2191.97,retourné,Casablanca,PayPal,,2024-02-12
CMD003836,C0373,P009,May 26 2024,-1,0.0,retourné,TNG,Virement,,2024-05-27
CMD013261,C0486,P024,2023-10-05,-2,8650.08,OK,Tnja,Carte,L044,2023-10-09
CMD006078,C0837,P010,2023-07-23,3,3455.19,LIVRE,Casablanca,Carte,,2023-07-26
CMD029300,C0942,P009,2023-11-14,3,10915.67,KO,Rabat,Cash,,2023-11-16
CMD025081,C0083,P001,2023-07-13,0,1566.7,livré,Casablanca,Virement,,2023-07-16
CMD045914,C0967,P031,Jun 14 2023,-3,0.0,,Agadir,PayPal,,2023-06-17
CMD007371,C0455,P049,27/07/2023,0,1402.46,livré,TNG,Virement,,2023-08-02
CMD034928,C0169,P047,2024-02-05,-3,0.0,LIVRE,TNG,PayPal,,2024-02-06
CMD011622,C0453,P001,11/09/2024,-3,0.0,OK,Marrakech,PayPal,,2024-09-17
CMD018041,C0193,P024,2023-11-27,-2,8561.06,retourné,Agadir,Virement,,2023-12-03
CMD014850,C0624,P024,07/05/2024,0,0.0,KO,Fès,Virement,,2024-05-10
CMD018475,C0173,P020,24/04/2024,4,0.0,KO,Rabat,Carte,,2024-04-29
CMD029512,C0842,P012,10/05/2024,-2,1318.41,annulé,TNG,PayPal,,2024-05-17
CMD014521,C1002,P045,22/07/2024,0,10181.4,OK,Marrakech,PayPal,L046,2024-07-24
CMD035407,C0222,P016,23/06/2023,0,10099.0,OK,Marrakech,PayPal,,2023-06-28
CMD011994,C0689,P046,2024-10-24,4,3314.95,retourné,Fès,Carte,,
CMD019788,C0701,P004,Apr 22 2024,-1,0.0,DONE,Casablanca,Virement,,2024-04-27
CMD042881,C0421,P024,2023-04-18,-2,0.0,OK,Marrakech,PayPal,,2023-04-19
CMD026878,C0320,P047,Jan 25 2024,5,8468.68,OK,TNG,PayPal,,2024-01-26
CMD024719,C0491,P034,2024-07-06,4,0.0,annulé,Marrakech,Carte,,
CMD048493,C0678,P016,Mar 02 2023,0,0.0,en_cours,Agadir,Virement,,2023-03-03
CMD021346,C0742,P020,Oct 28 2023,1,4428.84,DONE,Fès,Cash,,2023-11-02
CMD017029,C0475,P034,Jul 06 2024,0,0.0,KO,Agadir,Virement,,2024-07-13
CMD019005,C0761,P009,05/02/2024,1,7356.46,,Tnja,Virement,,2024-02-11
CMD018223,C0517,P017,Jan 16 2024,-2,11257.02,retourné,Rabat,PayPal,,2024-01-23
CMD035216,C0869,P049,19/08/2023,-3,0.0,DONE,TANGER,Carte,,2023-08-22
CMD004581,C0771,P044,07/09/2024,-3,0.0,livré,TNG,Carte,,2024-09-14
CMD008700,C0659,P032,2024-11-10,5,1963.85,,TANGER,Carte,,2024-11-12
CMD005813,C0736,P030,11/06/2024,1,0.0,livré,tanger,Cash,,2024-06-16
CMD020984,C0252,P027,Sep 09 2024,-2,206.29,,Fès,Carte,,2024-09-13
CMD012555,C0943,P035,14/08/2024,0,0.0,en_cours,Tnja,PayPal,,
CMD047992,C0441,P044,Oct 04 2023,0,8201.66,,Casablanca,Virement,,
CMD007678,C0259,P047,Aug 05 2023,3,0.0,KO,Marrakech,Carte,,
CMD026394,C0993,P048,2023-12-13,0,10775.35,OK,Fès,Virement,,2023-12-19
CMD005215,C0821,P012,Jan 30 2023,4,6445.39,livré,Fès,Carte,,2023-02-06
CMD003906,C0884,P050,2023-04-25,2,2753.04,livré,Rabat,Virement,,
CMD023597,C0648,P011,Jul 05 2024,0,10411.63,retourné,Casablanca,Virement,,2024-07-09
CMD038490,C0869,P046,Oct 27 2024,0,415.07,LIVRE,Tanger,Virement,,2024-10-30
CMD044866,C0822,P033,2023-12-02,0,6638.82,OK,Tnja,Virement,,2023-12-05
CMD001996,C0021,P004,Aug 20 2024,0,0.0,OK,tanger,Carte,,2024-08-25
CMD031326,C0529,P009,15/06/2023,0,2542.37,,tanger,Virement,,2023-06-19
CMD044094,C0985,P013,2023-04-24,4,0.0,annulé,tanger,Carte,,2023-04-27
CMD033122,C0132,P036,Oct 05 2023,0,7272.56,OK,Fès,Carte,,2023-10-10
CMD009960,C0560,P007,Jun 15 2024,0,2008.45,KO,Casablanca,Carte,,2024-06-19
CMD031054,C0082,P032,01/03/2023,-1,0.0,DONE,Rabat,Cash,,
CMD042816,C0718,P011,2024-04-05,1,0.0,en_cours,Tnja,Carte,L032,2024-04-07
CMD010167,C0829,P024,Jan 19 2024,0,0.0,DONE,Rabat,Virement,,
CMD039915,C0029,P043,2024-11-10,2,0.0,,TANGER,Carte,,
CMD021454,C0408,P006,Feb 09 2023,0,0.0,OK,TANGER,Virement,L026,2023-02-13
CMD042592,C0602,P005,27/05/2024,-2,780.88,DONE,TANGER,Virement,,2024-05-30
CMD041652,C0955,P047,2023-07-23,0,0.0,retourné,TNG,Cash,,2023-07-28
CMD039784,C0479,P001,Jul 22 2023,-3,9597.05,annulé,Tanger,Carte,,2023-07-28
CMD013220,C0994,P021,Mar 22 2023,5,0.0,DONE,Agadir,PayPal,,2023-03-23
CMD019331,C0302,P017,Nov 10 2023,0,0.0,OK,Fès,Cash,,2023-11-15
CMD029449,C0843,P035,18/11/2023,-2,3389.98,annulé,Marrakech,Virement,,2023-11-24
CMD004686,C0305,P020,24/09/2024,0,4541.44,DONE,Fès,Carte,,2024-09-25
CMD031142,C0820,P006,Jun 29 2023,2,1578.62,KO,Rabat,Carte,,2023-07-06
CMD017587,C0289,P035,2023-07-12,0,8469.67,KO,Agadir,Cash,,2023-07-13
CMD025720,C0019,P034,Sep 09 2023,5,0.0,OK,Marrakech,Cash,,
CMD028159,C0905,P029,Apr 23 2024,-3,4969.39,retourné,Agadir,Virement,,2024-04-24
CMD033994,C0651,P021,21/12/2023,2,0.0,KO,Agadir,Virement,,2023-12-27
CMD026970,C0868,P021,07/12/2024,0,0.0,OK,Rabat,PayPal,,2024-12-08
CMD043082,C0674,P007,Sep 03 2023,0,0.0,DONE,Tanger,Carte,,2023-09-10
CMD036212,C0956,P002,Dec 27 2024,1,0.0,retourné,TANGER,Virement,,2024-12-28
CMD045943,C0221,P008,2024-03-20,0,258.42,en_cours,TNG,Carte,L012,
